age,job_level,tenure_years,salary_usd,salary_vs_market_pct,rto_mandate,days_in_office_required,commute_minutes,prefers_remote,flexibility_importance,ai_tools_adoption,weekly_hours,after_hours_work,burnout_score,manager_relationship_score,manager_1on1_per_month,engagement_score,promotions_last_2y,career_growth_score,recent_layoff_round,team_size,attrition,gender_Male,gender_Other,department_Data,department_Engineering,department_Finance,department_HR,department_Marketing,department_Operations,department_Product,department_Sales,work_arrangement_onsite,work_arrangement_remote
31,4,3.8,217000,3.0,0,0,53,1,3,2,42,1,4.3,5,1,76,0,5,0,17,0,True,False,False,False,False,False,False,True,False,False,False,True
31,2,3.7,124000,-3.9,0,0,23,0,2,1,45,0,2.6,5,4,64,1,3,0,3,0,True,False,False,True,False,False,False,False,False,False,False,True
41,2,2.3,124000,-2.2,0,0,57,1,3,0,54,0,4.1,3,1,95,1,2,1,21,0,True,False,False,False,False,False,False,False,False,True,False,True
23,1,3.3,77000,1.9,0,2,8,1,1,2,45,0,8.3,5,1,66,0,3,0,5,0,True,False,False,False,False,False,False,False,False,False,False,False
32,0,6.6,66000,10.9,1,5,25,1,2,3,50,0,5.5,3,0,41,0,4,0,5,0,True,False,False,False,False,True,False,False,False,False,True,False
38,3,0.3,148000,-6.8,0,3,20,0,2,1,54,0,2.1,4,2,68,0,5,0,16,0,False,False,False,False,False,False,False,False,False,False,False,False
27,5,1.1,172000,-0.5,0,2,40,1,3,2,40,0,1.0,2,2,55,1,5,1,4,0,True,False,False,False,False,False,False,True,False,False,False,False
41,2,5.7,131000,1.4,0,0,18,1,1,2,41,0,3.9,1,2,53,1,1,0,4,0,False,False,False,False,False,False,False,False,True,False,False,True
26,1,2.7,105000,10.8,0,2,29,0,2,1,39,0,4.7,4,4,75,1,1,1,7,0,False,False,False,False,False,False,False,True,False,False,False,False
21,5,3.2,263620,6.2,1,5,78,1,2,2,46,0,5.0,3,2,84,0,1,1,5,1,False,False,False,False,False,False,False,False,False,True,True,False
23,0,2.2,70000,-2.4,1,0,44,1,1,2,53,0,6.6,5,2,70,0,2,0,20,0,False,False,False,False,False,False,False,False,False,False,False,True
47,1,3.7,87000,9.6,0,2,15,1,2,3,38,0,6.8,1,0,51,0,5,0,18,0,True,False,False,False,False,False,False,False,True,False,False,False
56,1,5.2,111000,-5.6,0,0,21,1,1,0,48,0,6.2,1,1,79,1,4,0,17,0,False,False,False,True,False,False,False,False,False,False,False,True
41,4,3.2,194000,-10.8,0,5,13,0,2,0,50,1,5.6,3,1,48,0,5,0,18,0,True,False,False,True,False,False,False,False,False,False,True,False
29,1,1.5,103000,-12.6,1,5,5,1,2,1,40,0,4.2,4,0,80,1,1,0,10,0,True,False,False,False,False,False,False,False,False,False,False,False
28,1,7.5,88000,-5.3,0,4,10,0,3,1,45,0,2.2,3,4,80,0,2,0,24,0,False,False,False,False,True,False,False,False,False,False,True,False
36,0,4.0,64000,3.9,0,3,71,1,5,1,49,0,9.8,3,1,65,1,2,0,15,0,True,False,False,True,False,False,False,False,False,False,False,False
40,0,5.6,62000,-9.6,1,4,52,1,1,1,42,0,3.7,3,0,65,0,1,1,24,0,False,False,False,True,False,False,False,False,False,False,False,False
40,1,8.6,74000,-1.1,0,2,110,0,5,3,47,0,3.7,1,4,73,1,2,0,22,0,False,False,False,False,False,False,False,True,False,False,False,False
28,4,5.6,202000,2.5,1,0,22,1,1,1,39,1,3.4,3,2,91,2,5,0,23,0,True,False,False,False,False,False,False,True,False,False,False,True
36,2,8.9,129000,-0.5,0,2,10,1,2,3,42,1,4.2,1,0,55,0,5,0,3,0,False,True,False,False,False,False,True,False,False,False,False,False
34,2,4.5,138000,-1.3,0,0,50,1,1,1,37,1,1.7,1,0,52,1,4,0,3,0,False,False,True,False,False,False,False,False,False,False,False,True
36,4,0.6,189000,7.0,0,5,18,0,5,2,46,0,6.0,1,2,63,1,4,0,11,0,False,False,False,False,False,False,False,False,False,True,True,False
21,2,2.6,129000,-12.5,0,4,17,0,5,1,45,0,6.4,5,2,64,1,3,1,23,0,True,False,False,False,False,False,False,False,False,True,True,False
35,3,3.4,150000,5.0,1,3,42,1,2,1,46,0,4.0,5,0,99,0,3,0,14,0,False,False,False,False,False,False,True,False,False,False,False,False
39,1,6.9,80000,-4.1,1,4,25,1,5,1,43,0,3.9,3,2,69,0,3,0,16,0,True,False,False,False,False,False,False,False,False,True,False,False
33,2,4.0,143000,-11.9,1,0,32,1,5,0,40,0,6.6,4,0,80,0,1,0,12,0,False,True,False,True,False,False,False,False,False,False,False,True
32,1,4.1,90000,2.5,0,0,10,1,5,2,43,0,4.9,5,2,69,0,5,0,14,0,False,False,False,True,False,False,False,False,False,False,False,True
29,2,1.8,139000,-3.5,0,0,24,1,4,1,34,0,4.8,4,1,82,1,1,0,3,0,True,False,False,False,False,False,False,False,False,True,False,True
35,0,3.3,49000,-4.1,1,5,47,1,4,3,45,0,6.1,5,2,68,1,3,0,18,0,False,False,False,True,False,False,False,False,False,False,True,False
20,0,2.0,72000,6.6,0,2,35,0,5,2,38,0,5.9,2,2,78,0,5,0,13,0,False,False,False,False,True,False,False,False,False,False,False,False
36,5,2.8,258000,-6.5,1,5,14,1,5,2,66,0,4.5,5,0,81,0,2,0,18,0,False,False,False,False,False,True,False,False,False,False,False,False
34,5,4.0,263620,-2.4,0,0,58,1,1,2,47,0,6.0,3,2,100,0,3,0,9,0,True,False,False,False,False,False,True,False,False,False,False,True
48,2,7.4,154000,0.4,0,3,3,1,1,2,34,1,4.2,4,4,56,0,3,0,22,0,True,False,False,False,False,False,True,False,False,False,False,False
38,0,3.7,54000,-1.3,0,2,36,1,1,2,44,0,8.4,4,1,66,0,3,0,23,1,False,False,False,True,False,False,False,False,False,False,False,False
39,2,5.2,142000,-8.5,1,3,25,1,1,2,48,0,8.5,3,1,32,1,3,1,19,0,False,False,False,False,False,False,False,False,False,False,False,False
57,3,2.1,221000,5.6,1,5,7,1,5,2,40,1,8.1,4,2,88,0,4,1,21,0,True,False,False,False,False,False,False,False,False,False,True,False
28,4,2.9,141000,7.8,0,2,7,0,1,2,33,1,5.1,3,2,65,0,4,0,23,0,True,False,False,False,False,False,False,False,False,True,False,False
43,5,0.8,263620,-7.0,0,0,118,0,2,2,48,0,5.4,2,0,63,0,4,0,4,0,False,False,False,False,False,False,False,False,True,False,False,True
23,0,4.5,64000,-10.2,0,3,51,1,2,2,34,0,2.8,2,0,54,1,4,0,5,0,True,False,True,False,False,False,False,False,False,False,False,False
20,3,2.5,155000,-1.7,0,0,10,0,4,0,45,1,6.3,2,1,47,0,3,0,19,1,True,False,False,False,False,False,False,False,True,False,False,True
27,3,6.3,130000,1.7,0,0,49,0,2,1,44,0,7.3,4,1,57,0,4,0,6,0,False,False,False,False,False,False,False,True,False,False,False,True
43,1,2.6,106000,-26.6,0,3,16,1,2,0,37,0,4.5,1,1,82,1,4,0,7,0,True,False,True,False,False,False,False,False,False,False,False,False
20,5,3.7,207000,-5.6,0,2,41,0,5,3,37,1,8.0,1,1,46,0,4,0,19,1,False,False,False,True,False,False,False,False,False,False,False,False
46,1,4.1,75000,-12.6,1,0,15,1,2,1,51,1,2.6,1,2,48,0,3,0,13,0,True,False,False,False,False,False,False,False,False,False,False,True
21,3,1.2,161000,-13.2,1,4,24,0,3,1,45,0,3.2,2,2,48,0,3,1,15,0,False,False,True,False,False,False,False,False,False,False,False,False
33,1,4.0,85000,7.3,0,3,5,0,5,2,37,0,4.6,2,1,81,0,3,0,22,0,False,False,False,False,True,False,False,False,False,False,False,False
40,0,3.7,70000,-8.0,0,3,22,1,2,0,42,0,4.6,5,2,86,1,1,1,7,0,False,False,True,False,False,False,False,False,False,False,False,False
55,0,0.9,48000,-18.5,1,5,115,1,2,3,40,1,4.8,3,1,64,0,1,0,20,1,True,False,False,False,False,False,False,False,True,False,True,False
31,0,2.4,57000,-4.8,1,3,51,0,1,3,43,0,6.0,3,1,73,2,2,0,24,0,False,False,False,False,False,False,False,False,False,True,False,False
23,0,0.3,55000,-7.1,0,2,40,1,5,2,40,0,6.1,3,1,74,0,4,0,19,0,False,False,False,False,False,False,False,False,False,False,False,False
40,0,3.9,56000,-4.1,0,2,19,1,4,2,37,0,6.8,3,0,48,0,1,1,6,0,False,False,False,False,False,False,False,False,False,True,False,False
31,2,9.3,125000,16.4,1,4,34,1,3,1,46,0,7.9,3,0,64,1,1,1,13,0,False,False,False,False,False,False,False,False,False,False,False,False
46,3,3.8,168000,-3.2,0,5,4,1,5,2,50,1,4.6,1,2,72,0,3,1,21,0,True,False,False,True,False,False,False,False,False,False,True,False
37,0,2.8,65000,-17.6,1,5,89,1,2,2,57,0,7.3,3,1,50,2,1,0,23,1,False,False,False,False,False,False,True,False,False,False,True,False
45,0,2.3,67000,-2.0,0,0,16,1,3,1,40,0,6.5,3,1,56,0,2,0,11,0,False,False,False,False,True,False,False,False,False,False,False,True
32,1,3.6,88000,-3.9,0,3,68,1,4,1,47,1,7.0,4,2,80,0,3,1,5,0,False,False,True,False,False,False,False,False,False,False,False,False
24,1,2.9,84000,-7.6,1,5,61,0,5,2,36,0,6.6,5,2,61,1,5,0,16,0,True,False,False,False,False,False,True,False,False,False,True,False
27,3,0.3,168000,-10.1,1,5,24,1,1,2,48,0,5.6,2,0,58,0,3,0,17,0,False,False,False,True,False,False,False,False,False,False,True,False
43,1,7.3,95000,-9.7,0,5,44,0,2,2,56,0,3.0,3,4,67,0,2,0,5,0,False,False,False,False,False,False,False,True,False,False,True,False
38,0,2.6,71000,5.5,0,2,40,0,4,1,55,0,4.4,3,1,78,0,4,1,16,0,False,False,True,False,False,False,False,False,False,False,False,False
38,4,1.4,173000,11.9,0,4,25,1,4,1,46,0,7.1,1,1,70,0,1,1,3,0,True,False,False,False,False,False,False,False,False,True,True,False
29,3,0.6,132000,-4.1,1,5,48,1,1,2,34,0,1.0,3,1,36,0,5,0,19,0,False,False,False,False,False,False,False,False,True,False,True,False
38,3,0.5,156000,-2.1,1,5,13,1,1,0,30,1,2.0,5,4,52,0,5,1,20,0,True,False,False,True,False,False,False,False,False,False,True,False
43,1,2.2,93000,-5.6,0,5,13,1,1,1,39,0,4.6,3,2,59,0,5,0,23,0,True,False,False,False,False,True,False,False,False,False,True,False
30,0,3.7,69000,-4.6,0,4,7,1,5,0,30,0,1.9,5,1,49,1,3,0,7,0,False,False,False,False,False,False,False,True,False,False,True,False
36,3,1.3,157000,2.9,1,5,40,1,3,1,45,1,3.6,4,2,61,0,2,1,8,0,False,False,False,False,False,False,False,False,False,False,False,False
20,2,2.8,121000,2.5,0,2,52,1,4,2,38,0,2.8,1,1,41,2,2,0,19,1,False,False,False,True,False,False,False,False,False,False,False,False
35,4,1.8,179000,3.2,0,3,46,1,2,1,38,0,2.9,5,4,83,0,4,1,17,0,True,False,False,False,False,True,False,False,False,False,False,False
25,0,2.6,65000,-8.1,0,2,3,1,3,3,39,0,4.5,4,0,85,0,5,1,8,0,False,False,False,False,False,False,False,True,False,False,False,False
33,4,2.4,204000,-4.2,1,5,24,1,1,3,44,0,7.4,2,4,64,0,1,0,18,1,True,False,False,True,False,False,False,False,False,False,True,False
33,1,3.2,93000,-13.2,1,5,10,1,5,2,51,1,4.1,2,1,69,1,3,0,22,1,False,False,False,False,False,False,False,False,False,True,True,False
35,4,1.5,161000,-8.5,0,0,35,1,5,3,43,0,1.4,2,4,59,0,4,0,15,0,False,True,False,False,False,False,False,False,False,False,False,True
25,1,1.7,88000,-1.2,0,2,24,0,2,1,41,1,6.0,2,1,71,2,1,1,3,0,True,False,True,False,False,False,False,False,False,False,False,False
35,1,6.7,98000,-12.3,1,5,23,0,4,3,54,1,3.7,1,4,73,1,2,0,3,0,True,False,False,False,False,False,False,False,True,False,True,False
32,0,3.2,81000,-25.9,0,0,44,0,4,0,34,0,6.7,3,0,59,0,4,0,14,0,False,False,False,False,False,False,False,True,False,False,False,True
31,0,4.6,73000,8.0,0,0,12,0,1,1,42,0,5.9,5,1,96,1,3,0,4,0,True,False,False,False,True,False,False,False,False,False,False,True
48,1,4.1,112000,-10.9,0,4,88,1,1,1,46,0,8.1,1,0,55,0,4,0,20,1,True,False,False,False,False,True,False,False,False,False,True,False
27,3,1.4,128000,-8.9,1,5,16,1,3,2,53,0,5.9,5,4,69,1,1,0,12,0,False,False,False,False,False,False,False,False,False,True,False,False
21,1,1.6,116000,0.6,1,5,35,1,4,0,53,0,5.8,3,0,92,0,3,0,4,1,False,False,False,False,False,False,True,False,False,False,False,False
28,0,5.8,56000,4.0,0,2,40,1,2,0,50,0,3.0,2,1,62,0,3,0,16,0,True,False,False,False,False,True,False,False,False,False,False,False
41,2,3.2,139000,14.7,0,0,8,1,1,1,34,1,2.5,3,2,100,0,4,1,18,0,True,False,False,False,False,False,False,True,False,False,False,True
50,0,4.2,56000,-8.5,0,2,30,1,3,2,37,0,4.6,3,1,58,0,3,0,22,0,False,False,False,True,False,False,False,False,False,False,False,False
40,3,6.2,143000,5.0,0,2,29,1,1,2,43,0,3.4,1,1,56,0,2,0,22,0,True,False,False,False,False,False,False,True,False,False,False,False
29,1,4.1,87000,-8.1,1,0,50,1,2,2,34,1,7.2,4,2,100,1,3,0,9,0,False,False,False,False,False,False,False,False,False,False,False,True
39,0,5.2,71000,13.1,1,5,71,1,3,1,45,0,1.0,2,2,66,0,5,0,5,0,True,False,False,False,False,False,False,False,True,False,False,False
45,3,1.8,135000,-22.2,1,3,45,1,5,1,37,0,1.2,5,0,94,0,5,1,19,0,True,False,False,False,False,False,False,False,True,False,False,False
30,3,2.9,168000,-10.8,0,2,9,1,1,1,43,1,2.6,1,2,55,1,1,0,9,0,True,False,False,False,False,False,False,False,False,False,False,False
26,1,4.2,101000,2.5,0,3,36,1,4,2,60,0,4.1,1,1,66,1,5,0,13,0,True,False,False,False,True,False,False,False,False,False,False,False
32,0,6.7,75000,5.4,0,4,100,1,4,2,47,0,7.6,1,1,43,1,2,0,7,0,True,False,False,False,False,False,False,False,False,True,True,False
35,1,2.5,91000,-4.4,0,0,16,1,1,2,50,0,6.5,3,2,49,1,5,0,13,0,False,False,False,True,False,False,False,False,False,False,False,True
29,0,4.5,69000,-9.7,1,0,26,1,1,2,39,0,1.0,1,2,61,0,4,0,15,0,False,False,False,False,False,False,False,False,False,False,False,True
33,2,8.4,159000,-0.1,0,3,30,0,4,2,42,0,1.0,1,2,41,1,1,1,3,0,True,False,False,False,False,False,False,True,False,False,False,False
32,2,1.9,115000,6.6,1,0,98,0,5,2,40,0,5.7,2,4,69,2,5,0,8,0,True,False,False,True,False,False,False,False,False,False,False,True
37,0,0.4,58000,-1.5,0,3,37,1,4,2,49,1,3.6,1,4,53,1,1,0,14,0,True,False,False,True,False,False,False,False,False,False,False,False
39,3,0.9,146000,8.4,0,3,12,1,3,1,53,0,1.6,5,2,73,1,1,0,18,0,True,False,False,False,False,False,True,False,False,False,False,False
49,2,6.7,145000,-6.0,0,3,27,0,2,2,50,0,4.7,4,0,69,0,1,0,9,0,False,False,False,False,False,False,False,False,False,False,False,False
39,1,0.5,95000,13.2,0,3,54,1,2,1,46,0,6.2,2,1,44,0,5,1,3,0,False,False,False,True,False,False,False,False,False,False,False,False
29,2,2.5,153000,-14.2,0,3,52,1,1,1,43,0,10.0,4,1,61,0,2,1,24,0,False,False,False,True,False,False,False,False,False,False,False,False
36,1,0.7,70000,2.0,1,3,51,1,1,2,31,0,6.2,4,0,69,0,4,0,10,0,True,False,False,False,False,False,False,False,False,True,False,False
25,1,9.0,109000,-4.6,1,5,14,0,3,3,41,0,2.2,4,1,75,0,5,1,20,0,False,False,False,True,False,False,False,False,False,False,True,False
31,2,1.5,132000,-1.0,0,2,75,0,1,2,52,0,5.1,2,0,57,0,5,0,7,0,False,False,False,False,False,False,False,False,False,True,False,False
30,1,6.2,74000,-14.1,0,4,11,1,3,0,40,1,6.7,3,1,33,2,2,0,6,0,False,False,False,True,False,False,False,False,False,False,True,False
44,0,1.4,65000,-12.8,0,4,41,0,5,3,41,0,7.3,1,0,64,1,5,1,24,0,True,False,False,True,False,False,False,False,False,False,True,False
34,1,7.4,83000,-4.4,1,5,26,0,3,3,55,0,6.1,1,1,54,0,1,1,3,1,True,False,False,False,False,True,False,False,False,False,True,False
29,3,4.9,146000,-5.7,0,3,24,0,1,2,33,0,2.4,2,0,66,2,1,1,22,0,True,False,False,True,False,False,False,False,False,False,False,False
43,4,6.7,182000,-4.3,1,0,34,0,1,1,39,0,5.8,5,2,67,1,2,1,15,0,True,False,False,False,False,False,False,False,False,False,False,True
46,1,1.7,76000,-8.1,0,2,14,1,1,3,39,0,6.1,3,0,53,0,1,1,13,1,False,False,False,True,False,False,False,False,False,False,False,False
38,0,4.8,49000,-0.1,1,5,30,1,4,3,42,1,4.3,5,0,87,1,1,0,5,0,True,False,False,False,False,False,True,False,False,False,True,False
25,0,2.7,56000,-0.6,0,2,43,1,3,3,39,0,2.0,4,1,53,0,4,0,19,0,False,False,False,False,False,False,False,False,False,True,False,False
20,1,1.3,92000,-5.4,1,5,33,1,2,3,33,1,6.1,5,0,88,0,2,1,23,1,False,True,False,False,False,False,True,False,False,False,True,False
37,0,1.6,55000,-8.0,1,5,6,1,3,3,39,0,7.9,3,0,65,1,5,0,5,0,False,False,False,False,False,False,False,False,False,True,False,False
37,3,2.4,161000,-4.2,0,0,60,0,1,2,47,1,3.7,1,2,52,0,2,1,12,0,True,False,False,False,False,False,False,False,False,False,False,True
50,2,1.2,134000,0.5,0,5,19,1,5,2,36,0,6.9,4,1,72,0,4,1,19,0,True,False,False,True,False,False,False,False,False,False,True,False
32,2,2.9,110000,-6.4,1,5,13,1,1,1,45,1,4.7,1,0,52,0,1,1,8,1,False,False,False,False,False,False,False,False,False,False,True,False
26,0,1.2,62000,-20.8,1,4,4,1,4,0,44,0,7.5,5,1,87,0,1,0,20,0,True,False,False,True,False,False,False,False,False,False,False,False
33,1,3.7,103000,15.5,0,3,27,1,4,1,42,0,3.7,5,0,78,0,5,0,13,0,True,False,False,False,False,False,False,True,False,False,False,False
31,0,2.8,60000,15.5,0,5,118,1,5,3,41,0,4.6,1,2,43,0,3,0,17,0,False,False,False,False,False,True,False,False,False,False,True,False
31,0,1.5,75000,3.6,0,5,65,1,4,1,48,0,6.9,3,2,74,1,1,0,23,0,True,False,False,False,False,True,False,False,False,False,True,False
25,0,6.7,61000,-4.5,0,5,64,0,1,0,41,0,5.2,5,0,68,0,5,0,10,0,False,False,False,True,False,False,False,False,False,False,True,False
47,1,4.7,87000,-7.0,0,5,32,1,2,2,55,0,4.7,5,2,65,1,4,0,3,0,False,False,False,True,False,False,False,False,False,False,True,False
40,1,1.9,96000,-3.5,1,5,13,1,3,1,44,0,5.8,5,1,29,1,3,0,9,0,False,True,False,False,False,False,False,False,True,False,False,False
40,1,3.9,99000,18.0,0,2,45,0,1,2,41,1,4.3,5,1,79,0,3,0,9,0,True,False,False,True,False,False,False,False,False,False,False,False
21,1,2.7,87000,7.0,0,2,13,0,1,1,49,0,7.7,5,2,89,0,3,0,7,0,False,False,False,False,False,False,False,False,True,False,False,False
28,1,0.8,86000,-6.3,0,0,71,1,3,1,41,0,5.9,1,0,60,0,5,0,19,0,False,False,False,False,False,False,False,False,True,False,False,True
35,1,7.1,111000,-0.7,0,3,68,0,4,2,40,0,2.9,5,1,82,1,4,0,8,0,False,True,False,False,False,False,False,True,False,False,False,False
40,2,2.7,122000,-5.3,1,4,28,1,1,2,50,0,4.6,3,4,70,1,1,0,23,0,True,False,False,False,False,True,False,False,False,False,False,False
44,2,4.8,104000,-7.4,0,2,11,1,5,2,37,0,1.7,4,1,49,0,3,0,20,0,True,False,False,True,False,False,False,False,False,False,False,False
39,3,3.8,195000,1.6,0,0,16,1,5,1,40,0,1.5,1,1,48,0,2,0,5,0,False,False,False,False,False,True,False,False,False,False,False,True
20,2,0.3,141000,5.5,0,0,15,1,4,0,46,0,3.0,3,1,61,1,4,0,22,0,True,False,False,False,False,True,False,False,False,False,False,True
36,1,1.0,89000,-0.8,0,2,11,0,1,2,38,0,4.2,1,1,71,2,1,0,11,0,False,False,False,False,False,True,False,False,False,False,False,False
23,0,3.2,58000,-15.6,0,2,72,0,2,0,35,0,5.4,3,4,67,0,5,0,9,0,True,False,False,False,False,False,False,False,False,True,False,False
28,2,5.6,140000,5.0,0,3,10,0,5,3,39,1,2.0,2,1,63,0,2,0,12,0,True,False,False,True,False,False,False,False,False,False,False,False
28,1,0.3,79000,-17.1,1,5,43,1,1,2,31,0,6.7,1,1,49,0,2,0,10,1,True,False,False,False,False,False,False,False,False,False,True,False
45,3,5.1,157000,-3.5,0,2,55,1,4,1,41,0,7.3,2,2,32,0,5,0,3,0,True,False,False,True,False,False,False,False,False,False,False,False
27,2,2.6,122000,-14.0,1,5,70,0,1,2,45,0,5.8,4,2,64,0,4,0,16,0,True,False,False,False,False,False,False,True,False,False,True,False
29,2,1.6,122000,-4.7,1,5,21,1,3,0,31,1,1.9,3,2,37,1,3,1,14,1,False,True,False,False,False,False,False,False,False,True,True,False
35,1,0.8,82000,14.6,0,0,37,1,5,1,53,0,2.7,1,1,55,0,1,0,4,0,True,False,False,False,False,False,True,False,False,False,False,True
40,1,3.9,84000,-11.7,1,5,4,1,2,1,43,0,4.1,1,1,63,1,1,0,3,0,True,False,False,False,False,False,False,False,True,False,True,False
31,0,2.0,53000,-8.0,0,5,40,1,3,0,41,0,4.0,1,1,32,1,5,0,11,0,True,False,False,False,False,False,False,False,False,True,True,False
21,3,3.9,138000,-17.8,0,0,80,1,4,3,41,0,4.1,2,1,46,0,3,0,5,0,True,False,False,False,False,False,False,False,True,False,False,True
38,1,1.9,83000,-6.6,0,2,72,0,3,2,32,0,3.0,4,1,50,1,3,0,15,0,False,False,False,False,False,False,False,False,False,True,False,False
34,1,3.2,84000,-9.9,1,3,60,1,3,0,37,1,6.6,4,0,67,1,1,0,5,0,True,False,False,False,False,False,False,False,False,True,False,False
33,1,1.6,102000,-0.6,1,0,67,1,2,1,50,1,5.3,5,0,92,0,3,0,12,0,True,False,False,True,False,False,False,False,False,False,False,True
42,2,1.2,117000,5.6,0,0,20,1,3,2,41,0,4.3,3,0,39,0,4,0,13,1,True,False,True,False,False,False,False,False,False,False,False,True
23,2,5.7,142000,-4.2,1,5,17,1,4,3,48,0,6.3,2,1,52,1,4,0,14,0,False,False,False,False,False,False,False,False,False,False,False,False
32,1,5.7,73000,15.0,0,3,46,1,5,2,47,0,3.4,5,1,92,1,4,0,19,0,False,False,False,False,False,False,False,False,True,False,False,False
41,1,6.6,84000,6.9,0,2,3,0,2,2,47,0,5.4,1,1,64,0,4,0,13,0,True,False,False,False,False,False,True,False,False,False,False,False
20,2,1.0,125000,-6.0,1,0,43,1,1,2,46,1,5.8,3,4,75,0,2,0,6,0,False,False,False,False,False,False,False,False,True,False,False,True
23,3,2.0,155000,-8.3,0,0,52,1,2,2,50,1,5.5,1,1,22,1,5,0,21,0,True,False,False,False,False,True,False,False,False,False,False,True
47,1,1.1,90000,-5.3,1,3,23,0,4,2,41,1,8.1,3,2,71,1,4,1,12,0,True,False,False,True,False,False,False,False,False,False,False,False
32,2,3.4,130000,-6.0,0,2,26,1,1,2,41,0,6.5,5,0,100,0,1,0,7,0,False,False,False,False,False,True,False,False,False,False,False,False
38,2,1.4,123000,10.4,1,4,32,1,3,2,43,0,4.2,3,2,55,0,2,1,7,0,True,False,False,False,False,False,False,True,False,False,False,False
46,4,0.9,178000,18.7,1,5,84,1,2,2,43,0,2.1,1,2,53,0,1,0,21,1,True,False,False,True,False,False,False,False,False,False,True,False
45,2,0.8,126000,-18.8,1,5,81,0,2,2,36,0,5.7,4,1,78,0,4,0,17,0,False,False,False,False,False,False,False,False,False,False,False,False
29,1,6.8,100000,-0.0,0,3,27,0,1,3,51,0,6.7,3,1,94,1,3,0,14,0,True,False,False,True,False,False,False,False,False,False,False,False
47,0,0.3,63000,0.9,1,4,11,0,5,1,44,0,6.5,2,1,40,0,3,0,12,0,False,False,False,False,False,False,False,False,True,False,False,False
42,0,4.2,51000,-16.2,1,0,41,1,4,2,43,1,4.9,2,1,62,0,2,0,15,0,True,False,False,True,False,False,False,False,False,False,False,True
24,4,3.1,197000,-9.4,0,4,32,1,4,1,34,0,4.3,1,2,42,1,3,0,10,1,True,False,True,False,False,False,False,False,False,False,True,False
28,1,1.1,78000,2.5,0,0,10,1,4,1,35,1,5.1,3,1,52,0,5,0,3,0,False,False,False,False,False,False,False,False,True,False,False,True
43,3,1.8,166000,6.2,0,2,17,1,2,2,43,0,1.4,4,2,67,0,5,0,15,0,True,False,True,False,False,False,False,False,False,False,False,False
22,1,3.2,73000,-3.0,1,4,15,0,5,0,34,0,3.0,4,2,46,0,4,0,5,0,True,False,False,False,False,False,False,False,False,True,False,False
41,1,2.8,101000,-8.2,0,2,10,0,5,3,45,0,5.5,3,2,79,0,1,0,13,0,True,False,False,False,False,False,False,True,False,False,False,False
34,1,3.1,90000,11.1,1,4,33,1,5,3,47,0,6.6,3,4,58,1,3,0,19,0,True,False,False,False,True,False,False,False,False,False,False,False
